-1.189754600625881054e+01,-1.182396833702084393e+01,-1.192792543670223004e+01,-1.187216659535895147e+01
-1.126361204171601749e+01,-1.122760249856688120e+01,-1.126118732297138436e+01,-1.123038553074355228e+01
-1.054027826063682127e+01,-1.051465415783440704e+01,-1.059006373349510532e+01,-1.061579387181286727e+01
-9.844105747521560090e+00,-9.786220705286886812e+00,-9.808764009839853415e+00,-9.833577219586187468e+00
-9.040277588798158348e+00,-9.039523173836021996e+00,-9.079678338496691481e+00,-9.035129538787138870e+00
-8.382481392136790888e+00,-8.254256543992422479e+00,-8.245857478488721526e+00,-8.362777694674894846e+00
-7.477392732718644019e+00,-7.462833945625968468e+00,-7.461600038310439942e+00,-7.507742505597589933e+00
-6.640880389064684586e+00,-6.617048418464817061e+00,-6.624446377187144464e+00,-7.024196557705678856e+00
-5.803424837379827395e+00,-5.743939172140846594e+00,-5.738481549845579011e+00,-5.917492153356743501e+00
-4.862194130161120675e+00,-4.847583138657144630e+00,-4.848356677942713411e+00,-5.046134591089016297e+00
-4.005371440136202388e+00,-3.916830275155246621e+00,-3.918894104583655391e+00,-4.240213404924819685e+00
-3.047521867708438137e+00,-3.045273152143092688e+00,-2.968380383767267983e+00,-3.062756820216258724e+00
-1.240233859702866503e+01,-1.224646039183661905e+01,-1.224635902360055084e+01,-1.246001912605686357e+01
-1.157319387938136401e+01,-1.136136900920495307e+01,-1.136138287476974007e+01,-1.199469444368159365e+01
-1.079212687470633014e+01,-1.046615162526868481e+01,-1.046615242908712418e+01,-1.179431580099056909e+01
-9.978389643579733459e+00,-9.561785957692736204e+00,-9.561786553227628715e+00,-1.070289136415822817e+01
-9.388922680092973039e+00,-8.648273566369883980e+00,-8.648273575928213219e+00,-9.892844424611986653e+00
-8.698184486938695059e+00,-7.725529987408620514e+00,-7.725530034049774564e+00,-9.046573851669121424e+00
-7.541415915145131876e+00,-6.793465045803955604e+00,-6.793465036888620467e+00,-7.982516280618731308e+00
-7.137856612052201122e+00,-5.851985003489236448e+00,-5.851985005805538265e+00,-7.185604640716356073e+00
-5.943059104573350737e+00,-4.900994998954057102e+00,-4.900994999964371601e+00,-6.195677392621742996e+00
-5.442026657221877173e+00,-3.940398996780717589e+00,-3.940398996735397841e+00,-4.663593649312085532e+00
-4.336263072932128537e+00,-2.970099999662827894e+00,-2.970099999657664913e+00,-3.991897584323084391e+00
-3.278348092953653925e+00,-2.711604024762781062e+00,-1.989999999999998437e+00,-3.286105528695157041e+00
-1.312264011291938637e+01,-1.136151282838702059e+01,-1.312541869867709821e+01,-1.224789768561163861e+01
-1.224731118405969355e+01,-1.046617457412831342e+01,-1.121254161811395136e+02,-1.224789720989985042e+01
-1.136144231094527690e+01,-9.561792499119516009e+00,-1.121254176634651571e+02,-1.136151281411154912e+01
-1.046613043487693773e+01,-8.648275251635883620e+00,-1.121254020672529350e+02,-1.046617454951010195e+01
-9.561782374050949329e+00,-7.725530557207971327e+00,-1.121254144520578961e+02,-9.561789090189726892e+00
-8.648270021786300887e+00,-6.793465209300984853e+00,-1.121254145204204917e+02,-8.648275194441348290e+00
-7.725527402708728175e+00,-5.851985059899988073e+00,-1.121253956162345844e+02,-7.725530317943186454e+00
-6.793463036819042067e+00,-4.900995009999991936e+00,-1.121252744761163029e+02,-6.793464898119272455e+00
-5.851984412058520491e+00,-3.940398999999994878e+00,-1.121253852243416702e+02,-5.851984081751415268e+00
-4.900984995554549251e+00,-2.970099999999996854e+00,-1.121250811740935376e+02,-4.900993566407034763e+00
-3.940398188716536687e+00,-1.989999999999998437e+00,-1.121253009737838653e+02,-3.940393810522058171e+00
-2.970081985858282980e+00,-1.989999085755422392e+00,-9.999999999999995559e-01,-2.970098475198437615e+00
-1.224789770010314172e+01,-1.121254185773120184e+02,-1.312541854471690428e+01,-1.312541859803666355e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
