-1.549815833332521642e+01,-1.445853677524365821e+01,-1.650076457676320274e+01,-1.539496858961610570e+01
-1.454694872243555714e+01,-1.362044445325590658e+01,-1.529321803472029728e+01,-1.554205641038314489e+01
-1.353726753493542567e+01,-1.265713345125319478e+01,-1.452716031917902129e+01,-1.436999858956584220e+01
-1.257156174919874125e+01,-1.165142234986499936e+01,-1.329915011605260489e+01,-1.350437509260309099e+01
-1.145230832040215319e+01,-1.039493011509412668e+01,-1.229560814135501978e+01,-1.257171134906291599e+01
-1.046021286455313692e+01,-9.373465744029418900e+00,-1.000141016254780979e+01,-1.146489973814571073e+01
-9.509464067441397717e+00,-8.518318102961220717e+00,-9.163316485528721245e+00,-1.054350076831615368e+01
-8.441531657801082389e+00,-7.926159166539956225e+00,-7.805954443427354228e+00,-9.611078203094278294e+00
-7.345212487083410124e+00,-6.459757808170026649e+00,-7.051352300587244493e+00,-8.531429136680136693e+00
-6.486672978114298438e+00,-5.346238379407213692e+00,-5.838749541340671811e+00,-7.404762021877734135e+00
-5.325952809504585161e+00,-4.184947442620083002e+00,-4.743405965745492558e+00,-6.221225814803172049e+00
-4.278523173274628277e+00,-4.321730681951837738e+00,-3.410761970088544093e+00,-5.364378640785499641e+00
-1.527922898378528771e+01,-1.563690438098242907e+01,-1.716699604639754284e+01,-1.635115462597497782e+01
-1.442121341516473620e+01,-1.481623939053379857e+01,-1.634351563842063726e+01,-1.620094227105174056e+01
-1.367360728487301991e+01,-1.379476906317166751e+01,-1.485237816019593104e+01,-1.528157067778113465e+01
-1.262750107315824799e+01,-1.228941968612608804e+01,-1.711747316869209712e+01,-1.391970406895787882e+01
-1.129433442571131074e+01,-1.150098452338103172e+01,-1.192587659180266257e+01,-1.280449321140035757e+01
-1.069450933861348041e+01,-8.998975416262846139e+00,-1.555334192608818533e+01,-1.155278733497133814e+01
-9.260471359672161284e+00,-7.880193616616355534e+00,-1.683457153069511136e+01,-9.878712394635506655e+00
-8.483786597041849120e+00,-6.654823142906332478e+00,-8.562278749761757624e+00,-9.051033540392772636e+00
-7.437887284255659814e+00,-5.397432746097133638e+00,-1.113215174425831222e+01,-7.829834925033992477e+00
-6.615511852469964538e+00,-4.331949518016854128e+00,-6.854484739933852211e+00,-6.746638635637532744e+00
-5.468391170036573712e+00,-3.239314387773481130e+00,-3.617836792006297930e+00,-5.483844268337371375e+00
-4.215814591789189159e+00,-3.242711770250031211e+00,-2.589835079778949556e+00,-4.589212723054600040e+00
-1.613429727647843848e+01,-1.650551320825343282e+01,-2.056410078810040076e+01,-1.714000452870801894e+01
-1.529986110265126698e+01,-1.881460209450738219e+01,-9.037648963775757238e+01,-1.626899860747302284e+01
-1.425316285618799661e+01,-1.576392460114699112e+01,-1.026761421056297365e+02,-1.437474939956104691e+01
-1.301289926217740600e+01,-1.489870995422992372e+01,-7.136500470439780486e+01,-1.311154936785290204e+01
-1.143709469422195824e+01,-1.140245187910820235e+01,-6.369382582495268252e+01,-1.147775025072837529e+01
-1.063456723524564573e+01,-1.295336826366178151e+01,-7.669857131495281521e+01,-1.355402520006142453e+01
-8.523990006509306383e+00,-1.115078840513600511e+01,-7.730466462013215789e+01,-9.843152473538426150e+00
-7.653263162025534250e+00,-9.765658810335098750e+00,-7.084907132186089029e+01,-1.443316288224199084e+01
-6.451676593312418717e+00,-6.578361848231730313e+00,-7.920139901806416560e+01,-6.588256466849093940e+00
-5.651487002711991892e+00,-7.635175650746133691e+00,-2.422056628433985281e+01,-8.200329722741180660e+00
-3.403117819280053524e+00,-2.306075310451266791e+00,-8.206562537050672290e+01,-4.044013825435697207e+00
-3.378959641590448815e+00,-2.044166555814903141e+00,-9.999999999999995559e-01,-5.651179755730740162e+00
-1.721746977138182544e+01,-1.217427901074638328e+02,-1.987216260724228789e+01,-2.586039890428907029e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
